key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
hiebert_colonial_2019,"Colonial ascidians strongly preyed upon, yet dominate the substrate in a subtropical fouling community",2019,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,286,1899,NA,"Hiebert, Laurel Sky and Vieira, Edson A. and Dias, Gustavo M. and Tiozzo, Stefano and Brown, Federico D. month = mar,",10.1098/rspb.2019.0396,,,,"Higher diversity and dominance at lower latitudes has been suggested for colonial species. We verified this pattern in species richness of ascidians, finding that higher colonial-to-solitary species ratios occur in the tropics and subtropics. At the latitudinal region with the highest ratio, in southeastern Brazil, we confirmed that colonial species dominate space on artificial plates in two independent studies of five fouling communities. We manipulated settlement plates to measure effects of predation and competition on growth and survivorship of colonial versus solitary ascidians. Eight species were subjected to a predation treatment, i.e. caged versus exposed to predators, and a competition treatment, i.e. leaving versus removing competitors, to assess main and interactive effects. Predation had a greater effect on growth and survivorship of colonial compared to solitary species, whereas competition did not show consistent patterns. We hypothesize that colonial ascidians dominate at this subtropical site despite being highly preyed upon because they regrow when partially consumed and can adjust in shape and space to grow into refuges. We contend that these means of avoiding mortality from predation can have large influences on diversification patterns of colonial species at low latitudes, where predation intensity is greater."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
anderson_comparison_2019,Comparison of the non-native herb {Alliaria} petiolata with dominant native herbs in microhabitats of a {Midwestern} forest,2019,1,1,ECOSPHERE,2150-8925,10,3,NA,"Anderson, Michael D. and Davis, Mark A. and Burke, Craig and Dalrymple, Cody and Ensley-Field, Mira and Lewanski, Alex and Manning, Paul and Moore, Zach and Morisawa, Rina and Nguyen, Phuong and Pillar, Allison and Dosch, Jerald J. month = mar,",10.1002/ecs2.2660,,,,"A mechanistic understanding of the causes of naturalization in terrestrial plant communities, and the consequences for associated ecosystems, relies on understanding whether and how native and non-native plant traits differ. Traits of non-native plants may either help them compete or avoid competition with natives, and depending on their interaction with the native community, the non-native may act as more or less of an active driver vs. a passive passenger of change in the native ecosystem. Trait comparisons between native and non-native plants are often laboratory-based, providing insights that can be difficult to apply to natural communities. Studies of the impacts of non-native plants, by contrast, are generally performed in natural communities, but usually do not compare observed impacts of the non-natives with those exerted by dominant natives on each other and the community. Thus, the likely relative disruption of the non-native to the community is unclear. In a four-year observational study conducted at the microhabitat scale in the herbaceous layer of a Midwestern oak forest, we compared the non-native herb Alliaria petiolata (garlic mustard) with dominant native herbaceous species in terms of correlational patterns related to three broad categories of traits: (1) environmental correlates (light, topography, soil nutrients) with presence and cover, (2) inter-annual regeneration and phenology, and (3) associations with other species (competition and herbivory). We found that Alliaria differed strongly from dominant native herbs in all three categories. Compared with native herbs, Alliaria was more strongly associated with south-facing slopes and high nutrient levels, displayed earlier phenology and enhanced dispersal ability, and was strongly avoided by the generalist native herbivore, Odocoileus virginianus (white-tailed deer). Despite well-described allelopathic effects of Alliaria on mycorrhizae and mycorrhizal plants, we found little evidence to suggest that Alliaria had negative interactions with native plants that were stronger than those of native community members. Overall, our data suggest that naturalization of Alliaria in this site is primarily due to differences from native plants in phenology, dispersal capability, and avoidance of herbivory, and that Alliaria is therefore more likely to be acting as a passenger than as a driver of change in our site."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
cubino_contribution_2019,Contribution of non-native plants to the phylogenetic homogenization of {US} yard floras,2019,1,1,ECOSPHERE,2150-8925,10,3,NA,"Cubino, Josep Padulles and Cavender-Bares, Jeannine and Hobbie, Sarah E. and Hall, Sharon J. and Trammell, Tara L. E. and Neill, Christopher and Avolio, Meghan L. and Darling, Lindsay E. and Groffman, Peter M. month = mar,",10.1002/ecs2.2638,,,,"Cultivation and spread of non-native plant species may result in either phylogenetic homogenization (increasing similarity) or differentiation (decreasing similarity) of urban floras. However, it is unknown how non-native species influence homogenization of cultivated versus spontaneously occurring species in cities, and which traits are associated with species that promote homogenization versus differentiation. In this study, we compared homogenization effects of cultivated and spontaneous non-native species in yard floras across and within seven widely distributed U.S. cities. Additionally, we explored which traits explained their particular contribution to homogenization. We recorded plant presence/absence in 178 private yards distributed among seven metropolitan statistical areas in the United States. We compared phylogenetic homogenization effects of non-native species within both the cultivated and spontaneous species pools using phylogenetic dissimilarities and the homogenization index. Then, we expressed contributions of non-native species to the homogenization of each pool as a function of two different sets of plant functional traits using phylogenetic generalized least square (PGLS) models across and within cities. Across cities, spontaneous non-native species homogenized, and cultivated non-native species differentiated, yard floras. Within the spontaneous pool, short, small-seeded non-native plants and non-native grasses significantly homogenized yard floras. Within the cultivated pool, species contribution to homogenization was best predicted by plant height, presence of showy flowers, and growth form, with non-native grasses significantly homogenizing cultivated yard floras. Within cities, non-native species-whether they were cultivated or spontaneous- consistently homogenized yard floras of the three northern cities and differentiated yard floras of three of the four southern cities, suggesting that homogenization processes are context- and scale-dependent. Likewise, traits explaining homogenization differed substantially among cities. The inconsistent patterns among cities in the plant traits that promoted homogenization of both cultivated and spontaneous species suggest that local environmental and anthropogenic conditions of individual cities imposed strong constraints on trait selection. Linking plant functional traits that promote homogenization with residents' preferences for vegetation may further enhance understanding of how yard plant communities assemble at regional and local scales."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
henning_fungal_2019,Fungal colonization of plant roots is resistant to nitrogen addition and resilient to dominant species losses,2019,1,1,ECOSPHERE,2150-8925,10,3,NA,"Henning, Jeremiah A. and Read, Quentin D. and S and ers, Nathan J. and Classen, Aimee T. month = mar,",10.1002/ecs2.2640,,,,"Global change drivers, such as nitrogen (N) deposition and non-random species extinctions, may shift interactions among aboveground and belowground communities. However, tightly coupled interactions between aboveground and belowground organisms may buffer ecosystems to global change. Here, we test how four years of organic and inorganic N addition and removal of a dominant plant species, Festuca thurberi, independently and interactively influences fungal colonization patterns and performance in a co-dominant plant species, Helianthella quinquenervis. Surprisingly, we found N addition and Festuca removal had no measurable effects on the colonization of arbuscular mycorrhizal fungi (AMF) and dark septate endophyte (DSE) or the performance of Helianthella seedlings grown with field-collected inoculum in a companion greenhouse experiment. However, the proximity of Helianthella to Festuca predicted fungal colonization: DSE colonization decreased by 1\% for each cm of distance I lelianthella was from Festuca, although the differences in fungal inoculum potential had no effect on Helianthella seedling survival or biomass. Our results suggest that plant-fungal interactions can be resistant to N addition and resilient to the loss of dominant plant species. Additionally, our results suggest that soil legacies, mediated through surviving symbiont communities or changes in soil properties, can shape ecosystem resistance and resilience to disturbance and perturbations."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
kim_carry.over_2019,Carry-over effects of early thermal conditions on somatic and germline oxidative damages are mediated by compensatory growth in sticklebacks,2019,1,1,JOURNAL OF ANIMAL ECOLOGY,0021-8790,88,3,473--483,"Kim, Sin-Yeon and Noguera, Jose C. and Vel and o, Alberto month = mar,",10.1111/1365-2656.12927,,,,"Most studies of climate change impacts focus on the effects of summer temperatures, which can immediately impact fitness of breeders, but winter temperatures are expected to have a greater impact on development and growth of animals with long-lasting consequences. Exposure to warmer temperatures can increase cellular oxidative damage in ectotherms. Yet, it is unknown whether thermal stress during early life has prolonged effects on oxidative status during adulthood. In an experiment using F1 fish originated from a wild three-spined stickleback population at the southern edge of its European distribution, we examined whether experimental thermal conditions experienced in winter had carry-over effects on oxidative status and telomere length, a marker of accumulated stress, in the soma and germline during adulthood. For this, oxidative DNA damage, enzymatic antioxidant activities and telomere length were measured three months after the termination of the temperature manipulation. In addition, we tested whether such delayed effects, if any, were due to individuals' compensatory growth after experiencing unfavourable growth conditions in winter. Warm acclimation during winter induced increased levels of oxidative DNA damage in muscle and sperm and increased enzymatic antioxidant defences in muscle during the breeding season. Telomere length of adult fish was not influenced by thermal conditions experienced during early life. Winter temperature manipulation influenced fish to alter the temporal pattern of growth trajectories across the juvenile and adult stages. Fish reared in warm winter conditions grew at a slower rate than the controls during the period of temperature manipulation then accelerated body mass gain to catch up during the breeding season. Faster somatic growth during the breeding season incurred a higher cost in terms of oxidative damage in the warm-treated individuals. For the first time, we experimentally show the long-lasting detrimental effects of thermal stress on and the positive link between catch-up growth and oxidative DNA damage in the soma and germline. Winter temperature increases due to climate change can reduce fertility and survival of fish by inducing catch-up growth. The detrimental effects of winter climate change may accumulate across generations through the pre-mutagenic DNA damage in the germline."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
zhou_application_2019,The application of self-limiting transgenic insects in managing resistance in experimental metapopulations,2019,1,1,JOURNAL OF APPLIED ECOLOGY,0021-8901,56,3,688--698,"Zhou, Liqin and Alphey, Nina and Walker, Adam S. and Travers, Laura M. and Morrison, Neil I. and Bonsall, Michael B. and Raymond, Ben month = mar,",10.1111/1365-2664.13298,,,,"The mass release of transgenic insects carrying female lethal self-limiting genes can reduce pest insect populations. Substantial releases are also a novel resistance management tool, since wild type alleles conferring susceptibility to pesticides can dilute resistance alleles in target populations. However, a potential barrier is the need for large-scale area-wide releases. Here, we address whether localized releases of transgenic insects could provide an alternative means of population suppression and resistance management, without serious loss of efficacy. We used experimental mesocosms constituting insect metapopulations to explore the evolution of resistance to the Bacillus thuringiensis toxin Cry1Ac in a high-dose/refugia landscape in the insect Plutella xylostella. We ran two selection experiments, the first compared the efficacy of everywhere releases and negative controls to a spatially density-dependent or whack-a-mole strategy that concentrated release of transgenic insects in subpopulations with elevated resistance. The second experiment tested the relative efficacy of whack-a-mole and everywhere releases under spatially homogenous and heterogeneous selection pressure. The whack-a-mole releases were less effective than everywhere releases in terms of slowing the evolution of resistance, which, in the first experiment, largely prevented the evolution of resistance. In contrast to predictions, heterogeneous whack-a-mole releases were no more effective under heterogeneous selection pressure. Heterogeneous selection pressure did, however, reduce total insect population sizes. Whack-a-mole releases provided early population suppression, indistinguishable from homogeneous everywhere releases. However, insect population densities tracked the evolution of resistance in this system, as phenotypic resistance provides access to additional diet containing the toxin Cry1Ac. Thus, as resistance levels diverged between treatments, carrying capacities and population sizes increased under the whack-a-mole approach. Synthesis and applications. Spatially density-dependent releases of transgenic insects, particularly those targeting source populations at a landscape level, could suppress pest populations in the absence of blanket area-wide releases. The benefits of self-limiting transgenic insects were reduced in spatially localized releases, suggesting that they are not ideal for spot treatment of resistance problems. Nevertheless, spatially homogeneous or heterogeneous releases could be used to support other resistance management interventions."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
cruz.alonso_long.term_2019,Long-term recovery of multifunctionality in {Mediterranean} forests depends on restoration strategy and forest type,2019,1,1,JOURNAL OF APPLIED ECOLOGY,0021-8901,56,3,745--757,"Cruz-Alonso, Veronica and Ruiz-Benito, Paloma and Villar-Salvador, Pedro and Maria Rey-Benayas, Jose month = mar,",10.1111/1365-2664.13340,,,,"Forest area is increasing in temperate biomes through active and passive restoration of old fields. Despite the large extension of restored forests, the success of contrasting restoration strategies (active - planted forests - vs. passive - secondary forests -) over time has never been evaluated in Mediterranean forests. We studied how restoration strategy determined forest restoration success. We evaluated which restoration strategy resulted in forests more like references (i.e. forests with continuous canopy cover since at least the 1940s) in terms of structure, diversity, functional composition, and dynamics. We then assessed whether active restoration accelerated forest recovery compared to passive restoration. We studied a chronosequence of recovery in four forest types (mountain and Mediterranean pine forests and mesic and Mediterranean oak forests) using the data of the Spanish Forest Inventory in central Spain. Each plot was classified as planted, secondary or reference forest. We modelled the response ratios of 11 forest attributes and a multifunctionality index as a function of restoration strategy, forest age, and abiotic and biotic constraints. Secondary forests showed a greater likeness to references than planted forests in oak forests while minor differences between secondary and planted forests were found in pine forests. The recovery speed of most forest attributes in secondary and planted forests was similar. Multifunctionality was higher, and increased more rapidly, in planted than in secondary forests in Mediterranean oak forests. However, multifunctionality was similar for both restoration strategies in the other forest types. Synthesis and applications. The long-term assessment of forest recovery in Mediterranean abandoned fields indicated that both planted forests and natural forest succession are successful restoration strategies, depending on the aim and the forest type. In our research, restoration strategy did not influence the magnitude and speed of forest recovery in pine forests. However, in oak forests, natural forest succession led to forests more alike to references, but planted forests can maximize and accelerate recovery of forest multifunctionality."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
kastanis_.depth_2019,In-depth comparative analysis of {Illumina}(({R})) {MiSeq} run metrics: {Development} of a wet-lab quality assessment tool,2019,1,1,MOLECULAR ECOLOGY RESOURCES,1755-098X,19,2,377--387,"Kastanis, George John and Santana-Quintero, Luis V. and Sanchez-Leon, Maria and Lomonaco, Sara and Brown, Eric W. and Allard, Marc W. month = mar,",10.1111/1755-0998.12973,,,,"Whole genome sequencing of bacterial isolates has become a daily task in many laboratories, generating incredible amounts of data. However, data acquisition is not an end in itself; the goal is to acquire high-quality data useful for understanding genetic relationships. Having a method that could rapidly determine which of the many available run metrics are the most important indicators of overall run quality and having a way to monitor these during a given sequencing run would be extremely helpful to this effect. Therefore, we compared various run metrics across 486 MiSeq runs, from five different machines. By performing a statistical analysis using principal components analysis and a K-means clustering algorithm of the metrics, we were able to validate metric comparisons among instruments, allowing for the development of a predictive algorithm, which permits one to observe whether a given MiSeq run has performed adequately. This algorithm is available in an Excel spreadsheet: that is, MiSeq Instrument \& Run (In-Run) Forecast. Our tool can help verify that the quantity/quality of the generated sequencing data consistently meets or exceeds recommended manufacturer expectations. Patterns of deviation from those expectations can be used to assess potential run problems and plan preventative maintenance, which can save valuable time and funding resources."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
de_paoli.iseppi_age_2019,Age estimation in a long-lived seabird ({Ardenna} tenuirostris) using {DNA} methylation-based biomarkers,2019,1,1,MOLECULAR ECOLOGY RESOURCES,1755-098X,19,2,411--425,"De Paoli-Iseppi, Ricardo and Deagle, Bruce E. and Polanowski, Andrea M. and McMahon, Clive R. and Dickinson, Joanne L. and Hindell, Mark A. and Jarman, Simon N. month = mar,",10.1111/1755-0998.12981,,,,"Age structure is a fundamental aspect of animal population biology. Age is strongly related to individual physiological condition, reproductive potential and mortality rate. Currently, there are no robust molecular methods for age estimation in birds. Instead, individuals must be ringed as chicks to establish known-age populations, which is a labour-intensive and expensive process. The estimation of chronological age using DNA methylation (DNAm) is emerging as a robust approach in mammals including humans, mice and some non-model species. Here, we quantified DNAm in whole blood samples from a total of 71 known-age Short-tailed shearwaters (Ardenna tenuirostris) using digital restriction enzyme analysis of methylation (DREAM). The DREAM method measures DNAm levels at thousands of CpG dinucleotides throughout the genome. We identified seven CpG sites with DNAm levels that correlated with age. A model based on these relationships estimated age with a mean difference of 2.8 years to known age, based on validation estimates from models created by repeated sampling of training and validation data subsets. Longitudinal observation of individuals re-sampled over 1 or 2 years generally showed an increase in estimated age (6/7 cases). For the first time, we have shown that epigenetic changes with age can be detected in a wild bird. This approach should be of broad interest to researchers studying age biomarkers in non-model species and will allow identification of markers that can be assessed using targeted techniques for accurate age estimation in large population studies."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
fricke_functional_2019,Functional outcomes of mutualistic network interactions: {A} community-scale study of frugivore gut passage on germination,2019,1,1,JOURNAL OF ECOLOGY,0022-0477,107,2,757--767,"Fricke, Evan C. and Bender, John and Rehm, Evan M. and Rogers, Haldre S. month = mar,",10.1111/1365-2745.13108,,,,"Current understanding of mutualistic networks is grounded largely in data on interaction frequency, yet mutualistic network dynamics are also shaped by interaction quality-the functional outcomes of individual interactions on reproduction and survival. The difficulty of obtaining data on functional outcomes has resulted in limited understanding of functional variation among a network's pairwise species interactions, of the study designs that are necessary to capture major sources of functional variation, and of predictors of functional variation that may allow generalization across networks. In this community-scale study, we targeted a key functional outcome in plant-frugivore networks: the impact of frugivore gut passage on seed germination. We used captive frugivore feeding trials and germination experiments in an island ecosystem, attaining species-level coverage across all extant native frugivores and the plants they consume to (a) assess sources of functional variation, (b) separate effects of pulp removal from those of scarification via gut passage, and (c) test trait-based correlates of gut passage effect sizes. We found antagonistic seed predation effects of a frugivore previously assumed to be a seed disperser, highlighting the need to consider functional outcomes rather than interaction frequency alone. The other frugivores each exhibited similar impacts for individual plant species, with benefits primarily caused by pulp removal rather than scarification, supporting the use of animal functional groups in this context. In contrast, plant species varied widely in impacts of gut passage on germination. Species with smaller seeds and more frugivore partners had larger benefits of gut passage, showing promise for network metrics and functional traits to predict functional variation among plants. Synthesis. Combining network and demographic approaches, we assessed the degree and sources of variation in a key functional outcome of plant-frugivore interactions across an entire network. Using a detailed study design, our work shows how simpler study designs can capture primary sources of functional variation and that functional traits and network metrics may allow generalization across networks. Efficiently measuring and generalizing sources of functional variation within mutualistic networks will strengthen our ability to model network dynamics and predict mutualist responses to global change."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
